"country","region","GII_2012","maternal_mortality_ratio","adolescent_fertility_rate_gii","seats_parlim_female_gii","labor_participation_female_gii","labor_participation_male_gii","ifpri_hunger_index","ifpri_under5_mortality","ifpri_undernourishment","ifpri_under5_underweight","labor_participation_female","labor_participation_total_ilo","labor_participation_total_nat","labor_participation_ratio_ilo","secondary_school_female","secondary_school_male","secondary_school_female_ratio","contraceptive_prevalence","hiv_rate_female","married_by_18_rate","adolescent_fertility_rate","labor_participation_female_ilo","labor_force_female_percent","account_at_financial_inst_female","female_legislators_officials_mgrs","mortality_under5_female","contrib_family_workers_female","credit_card_female","educational_attainment_femae","mortality_rate_female_child","belief_beating_justified","mean_stunting","mean_malnutrition","secondary_education"
"Comoros","Africa",NA,0.139365968223809,-0.22624035658455,-1.4738717476965,-0.93282228632247,0.491128028004932,2.59536450518122,0.496683225945916,3.43742926594457,0.905663264976905,NA,-0.585157774647538,NA,-1.16073670204948,-1.16246070028703,-0.941530593927241,-0.353508028856124,-1.11411521037138,-0.450749061259648,NA,-0.295415703679911,-0.889592348017196,-1.03993847770142,-0.496048892511381,NA,0.539093094860935,NA,-0.708343452751904,NA,NA,NA,1.2108354355198,0.86133367740491,NA
"Costa Rica","Americas",-1.00279750950776,-0.806221310633965,0.0413709145563717,1.90147944033794,-0.324331156873534,0.286548177405821,-0.905581458763458,-0.953796667916058,-0.663732089779219,-1.11958127930417,-0.186418385913637,0.14849766906276,0.154982244854498,-0.57428738792535,0.439987985280454,0.700729663958602,0.76200488943569,2.37612938611413,0.352948985176578,NA,-0.0713618584834799,-0.188480916778321,-0.505000285982131,0.650949996844508,0.306256008585728,-1.05209060451924,-0.956707556963961,0.206600381310933,0.0628013985587195,NA,NA,-1.51414389327731,-1.17433342547618,0.329865532106484
"Djibouti","Africa",NA,-0.175829791395449,-1.00925111288577,-0.449888803011894,-0.884358391056625,-1.30917465726724,0.869373662816883,0.727919151054347,0.195251312285764,1.55896795668048,NA,-0.235851860954118,NA,-0.728361288353954,-1.10001118131813,-0.835498096573314,-1.05275699425241,-0.992568672063751,0.875016440026888,-1.19393466705635,-1.05296102559316,0.0357862897684649,-0.595144605515946,-0.955988047455762,NA,0.386574104321268,NA,-0.353511964952741,NA,-0.354872980543273,NA,0.148181684322217,1.13989864937811,NA
"Dominican Republic","Americas",0.313120379535788,-0.372827141157485,1.07464776701715,0.0526213457685144,-0.0766268032925519,0.245632207285998,-0.660760062683411,-0.638474951859107,-0.0889236477958842,-0.932922795960292,0.0517337532417777,0.311846206376397,0.289655979504489,-0.241100711310076,0.607575900230983,0.281822885228651,1.29192095183016,1.26247710336138,0.639203362594502,0.754425820673092,0.736349179275431,0.0371133450118034,-0.12732428257406,0.485464294137842,0.64242041675579,-0.604066069808969,-0.939041813667075,0.850031471153331,0.246336354114057,-0.874414514201948,-1.20047934888559,-1.23745707631612,-0.958624139486672,-0.0963468633380324
"Ecuador","Americas",-0.222994316000471,-0.530425020967114,0.504734874772598,1.30415605593859,0.101074146015544,0.804817132256902,-0.477144015623376,-0.680517847333367,0.0983734849852024,-0.755597236783608,0.209525564037998,0.535108065780958,0.457110965040651,-0.107877519370559,-0.242181064964497,0.0251230425096453,0.503700835214112,0.438820561417895,-0.918171774458959,-0.260721375713381,0.213346369981548,0.242359848243892,0.000263204835023677,0.273034983068007,0.345262747786881,-0.74118650841915,-0.126964909400156,0.15751493434275,-0.338576373690958,-0.922709924373036,NA,0.0203104860453302,-0.741486315179356,-0.322892190646379
"El Salvador","Americas",-0.231117265932839,-0.644683483829095,0.395708060604074,0.725795318663024,-0.27048238435593,0.245632207285998,-0.685242202291416,-0.848689429230408,-0.289137824217046,-0.606270450108506,-0.380541322499335,0.00606225053244453,0.0397577388338299,-0.399367705714028,0.624297714054168,0.625157810112681,0.522662418870462,1.00603774018685,-0.0779037855332187,-0.0274180528776391,0.279183186149841,-0.430441762956586,0.0988138805625063,-0.887001138782101,0.396862767485181,-0.837244141884037,-0.651002450229328,-0.352399666574767,-0.46334323377671,NA,NA,-0.399680260019273,-0.732915085272488,-0.276815174922647
"Eritrea","Africa",NA,-0.0182319115858198,-0.161815420939513,0.327579729063455,1.47421784521447,1.80043907183924,2.76673948243725,0.265447300837485,3.14033726222285,1.83895568169629,NA,2.19120249361487,NA,0.891858596769636,-0.0816515171654285,0.219851255655694,-1.08125972860626,-1.44014592489068,1.06164924997338,1.11687919722148,0.174769241889009,1.97456965643363,0.824234628899779,NA,NA,0.0287410880551276,NA,NA,NA,0.388583636635902,1.00617494420537,0.992572528116144,1.67560051855735,NA
"Ethiopia","Africa",NA,0.41516225789066,-0.295621056509975,0.659426053729762,1.39882956368982,1.77316175842603,1.62831999066503,0.454640330471656,1.51278976357341,1.50297041167731,2.13359388601027,2.24772435388787,2.31760762795474,0.816893321964128,0.320709081991471,0.33133057702861,-1.48716094765343,-0.833843192626726,1.21003074076417,1.08540176477538,0.452973752920567,2.01791908155007,0.698418514826424,NA,-0.506661854917712,0.661548245919225,2.43448931718741,NA,-1.5609905767656,1.01349697430422,1.53806110485887,1.46657783207357,1.74417035781229,NA
"Fiji","Oceania",NA,-0.861380568567335,-0.431904574220629,NA,-0.706657441748529,0.368380117645465,-0.905581458763458,-0.827667981493278,-0.83811217892023,-0.680933843446057,-0.451382447939445,-0.435374480328973,-0.393519110987864,-0.694452266987914,0.941677721384934,0.992480129845228,0.860107231102398,-0.112142746934231,-1.09513666857489,NA,-0.621231657431844,-0.493696611758033,-0.618885210370466,NA,0.00986107807857219,-0.798381129871525,0.131502081838243,NA,0.319456117685772,NA,NA,-1.39839841207841,-0.8229129992946,0.491135087139544
"Gabon","Africa",0.183153180617907,-0.0576313815382271,0.514646403333373,-0.174930419716954,0.208771691050754,-1.60922510481261,-0.636277923075407,0.223404405363225,-0.663732089779219,-0.419611966764628,NA,-1.57994477186683,NA,0.788475798735262,NA,NA,NA,-0.808103925690992,1.51562094984321,0.0475723008909924,0.95920820325546,-0.91170946294625,0.671814806207578,-0.532349625646367,NA,0.105733847702555,-0.75378604825674,-0.484531229069935,NA,-0.10315144874245,0.0720077949563384,-0.444324945624565,-0.625774711436642,-0.0291512154075906
"Georgia","Asia",-0.255486115729942,-0.699842741762465,-0.513674684847022,-1.1325440994683,0.181847304791951,-0.354468687804727,-0.379215457191357,-0.722560742807627,0.5117188814676,-1.11958127930417,-0.755308304151133,-1.09498606128193,-0.776318517574328,0.371913540298984,0.910953814772802,0.997585136498923,0.341188355649039,0.222420057921169,-0.584418506221322,-0.62734088302669,-0.490584863856573,-0.861724854414611,0.738813178668133,0.361841809929422,0.153021491452674,-0.849709636303144,0.835192617772875,0.442504892834739,1.53599729294418,-0.949052875375448,-1.12473606651404,-1.03462689973899,-1.13147727594184,1.7736120247834
"Ghana","Africa",0.776128525680738,0.41516225789066,0.0537603252573403,-0.971361598916092,0.779568679737366,-0.681796448763305,-0.513867225035383,0.475661778208786,-0.86394626620038,0.0283683932606785,0.450756988959144,-0.351156728607045,-0.0195706848903364,1.22477966723812,0.521940882945936,0.448280975693702,-0.253016377541886,-0.512388347784893,0.933444279176803,-0.171843919395003,-0.0631841820836778,0.183528381931437,0.992921808159256,-0.0328271558676632,NA,0.517095163533098,0.00201062267575817,-0.579555164766703,-0.146271584583885,0.0558819221239616,0.0366609298496181,0.141567656825137,0.0642092960662111,0.33562515907195
"Guatemala","Americas",0.564931827439182,-0.491025551014707,1.04491318133483,-0.497295420821367,-0.184324348327762,1.56858190782692,0.379730870656789,-0.533367713173457,0.879854625209736,-0.00896330340809707,-0.162235144339437,0.803022327237869,0.582702152640015,-0.662158325180338,0.527547226297038,0.718206852203321,-0.016420381890889,0.19763409716824,-0.0249404205484046,0.319759510866025,0.764227300411584,-0.0491433053392183,-0.298775039352232,-0.612232396339502,NA,-0.496276206302571,0.038123764112014,-0.36230948561567,-1.02764174739867,NA,NA,1.49193160414571,0.0406384138223248,-1.15227847367355
"Guinea","Africa",NA,1.43954847665325,1.82049029121546,NA,0.698795520960959,0.204716237166176,0.551105847912822,1.48469126959103,0.0337882667848277,0.719004781633027,1.94853982400974,0.444107692589756,2.27445983248448,0.668664326954784,-1.61517034846274,-1.15790857807626,-2.11471262426944,-1.36578804263189,1.08729024413269,2.01120860142515,1.71972182312633,0.622773644551084,0.586050527277531,-1.24957100750839,NA,1.39847894540175,NA,-0.672116011335905,NA,1.43644768762072,1.66766627691685,0.646438422435605,0.424200952154656,NA
"Guinea-Bissau","Africa",NA,2.14873893579658,0.891284488642819,-0.810179098363885,0.838802329506731,0.191077580459569,0.232838033008761,2.22044194039058,-0.521644609738395,0.467015829118792,NA,0.49893398371974,NA,0.78529323461241,NA,NA,-1.84377420292956,-1.23041856467359,0.945634260006641,-0.213505227044243,1.01764092654634,0.714338330265377,0.69095998696248,NA,NA,1.7137826277674,NA,NA,NA,1.50084156784884,0.607260323715243,0.569274768303001,0.321346193272243,NA
"Guyana","Americas",0.166907280753171,0.139365968223809,-0.156859656659126,1.20934282031964,-0.572035510454517,0.313825490819035,-0.709724341899421,-0.407239026750676,-0.754151395259743,-0.186288862584781,-0.439816514054148,0.00493180661217188,0.160212389040051,-0.795798952932653,0.667249315941814,0.710523438307419,0.854477619075484,-0.0916943293130648,0.599691010939164,-0.30516010387257,0.442883715224294,-0.541027185733588,-0.610412156908542,NA,0.00739206766647501,-0.466945631198788,NA,NA,-0.598494726433857,-0.796849158472625,-0.834386817423128,-0.757940082777793,-0.318638973107214,0.389381677416303
"Haiti","Americas",0.995448173854662,0.41516225789066,-0.469072806323535,-1.37905851207756,0.413397026617653,-0.845460329242594,1.33453431536897,0.307490196311746,1.79050620183502,0.495014601620373,-0.434033546822352,-0.891506920036266,-0.839380848350913,0.766123634986645,NA,NA,NA,-0.410575247461324,0.959085273336117,-0.169992305721704,-0.520731684658325,-0.433980509445306,0.761425477680765,-0.335889916867848,NA,1.14623599950922,NA,-0.497818987909504,NA,0.255405384345932,-0.875624826714301,0.0318850341652209,0.130636327844436,-0.599354284988768
"Honduras","Americas",0.110046631226598,-0.569824490919521,0.636062628202865,0.0905466400160923,-0.545111124195715,0.818455788963509,-0.55059043444739,-0.722560742807627,-0.463517913358057,-0.0929596209128421,-0.46542671774591,0.249672017753719,0.317393995006483,-0.822496415398822,-0.253410344798348,-0.520817840293904,1.62846032247824,1.19383905819942,0.155807571066437,0.516956367072426,0.483409055328974,-0.4919272553879,-0.630008179399919,-0.645795713656343,NA,-0.70892287580499,-0.555679605604119,-0.334212426566988,-0.798510464489611,-0.793922163916801,-0.975774277850009,0.235266379700443,-0.372923429184043,-0.969890286433775
